id,userId,projectId,sessionId,startedAt,completedAt,abandonedAt,timeSpentMinutes,stepReached,status,step1Completed,step2Completed,step3Completed,step4Completed,wasSaved,wasRestored,saveCount,deviceType,browserInfo,userAgent,createdAt,updatedAt
cme8sm3he000njx04461dffzd,cme8s439q0002ky040oudea6d,cmdnev8a2000r47bcq4a5ecq3,app_session_1755018352329_cl7abdqs6,8/12/2025 17:05:52,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,mobile,Safari,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/380.0.788317806 Mobile/15E148 Safari/604.1",8/12/2025 17:05:52,8/12/2025 17:05:52
cme8sm3wz0001jo04tlqvyobx,cme8s439q0002ky040oudea6d,cmdnev8a2000r47bcq4a5ecq3,app_session_1755018352963_mc2fw0w61,8/12/2025 17:05:53,,,,2,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,mobile,Safari,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/380.0.788317806 Mobile/15E148 Safari/604.1",8/12/2025 17:05:53,8/12/2025 17:07:13
cme8sntx50003l704wgy1qa46,cme8s439q0002ky040oudea6d,cmdnev8a2000r47bcq4a5ecq3,app_session_1755018433320_6yof6daik,8/12/2025 17:07:13,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,mobile,Safari,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/380.0.788317806 Mobile/15E148 Safari/604.1",8/12/2025 17:07:13,8/12/2025 17:07:13
cme8snucs0003jo04mvldimvw,cme8s439q0002ky040oudea6d,cmdnev8a2000r47bcq4a5ecq3,app_session_1755018433882_qm0s8dofa,8/12/2025 17:07:14,8/12/2025 17:08:01,,1,4,COMPLETED,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,mobile,Safari,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_5_0 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/380.0.788317806 Mobile/15E148 Safari/604.1",8/12/2025 17:07:14,8/12/2025 17:08:01
cme8ugamc0001ky04sob97s28,cme8ua2bc0006jr04n7081win,cmdnet6ze0008475bbkbutcdd,app_session_1755021440835_9ryfpeepb,8/12/2025 17:57:21,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,mobile,Chrome,"Mozilla/5.0 (Linux; Android 15; BRP-NX1 Build/HONORBRP-N21; ) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/139.0.7258.71 Mobile Safari/537.36 Instagram 392.2.0.58.78 Android (35/15; 520dpi; 1224x2700; HONOR; BRP-NX1; HNBRP-Q1; qcom; en_AE; 774264404; IABMV/1)",8/12/2025 17:57:21,8/12/2025 17:57:21
cme8w950n0003js04v968ux8o,cme3y2jpx0002i504a8zi70to,cmdnev8a2000r47bcq4a5ecq3,app_session_1755024466215_25361s0as,8/12/2025 18:47:46,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 18:47:46,8/12/2025 18:47:46
cme8w95cf0001lb04j048c52s,cme3y2jpx0002i504a8zi70to,cmdnev8a2000r47bcq4a5ecq3,app_session_1755024466494_mdp17ht0e,8/12/2025 18:47:47,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 18:47:47,8/12/2025 18:47:47
cme8xk6yn0003l1047itzrqra,cme8x9dvf0000l104e091kzkw,cmdneuzre000547bcqzwir5u9,app_session_1755026661577_fkkieibul,8/12/2025 19:24:22,,8/12/2025 19:24:30,0,1,ABANDONED,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Safari,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Safari/605.1.15",8/12/2025 19:24:22,8/12/2025 19:24:30
cme90ab7n0001jp04tmzv6il2,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031239370_jyg186v0t,8/12/2025 20:40:39,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:40:39,8/12/2025 20:43:43
cme90e86v0003l604o3bbpcw2,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031422076_qhi53uw4a,8/12/2025 20:43:42,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:43:42,8/12/2025 20:43:42
cme90e8hz0003jp04m2pbpc5k,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031422584_dtnmdb1r6,8/12/2025 20:43:43,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:43:43,8/12/2025 20:43:47
cme90ec0m0005jp04s9h3jdp1,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031427157_b3kzt3adw,8/12/2025 20:43:47,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:43:47,8/12/2025 20:43:47
cme90ecbx0005l604go6riq39,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031427564_6po45n508,8/12/2025 20:43:48,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:43:48,8/12/2025 20:44:43
cme90fism0007l60475exdwef,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031482583_0dgwloqa4,8/12/2025 20:44:43,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:44:43,8/12/2025 20:44:43
cme90fj470007jp04s1q36mts,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031482999_mh0xbdkju,8/12/2025 20:44:43,,8/12/2025 20:45:06,0,1,ABANDONED,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:44:43,8/12/2025 20:45:06
cme90gimr0009jp04opqdenx0,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031529028_e9eal5xg8,8/12/2025 20:45:29,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:45:29,8/12/2025 20:47:37
cme90j9k40001jx04s2kbqxt5,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031657251_tr2qfdxle,8/12/2025 20:47:37,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:47:37,8/12/2025 20:47:37
cme90ja1e0001jp04dyxlbzf4,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031657857_haa7bb4ws,8/12/2025 20:47:38,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:47:38,8/12/2025 20:47:45
cme90jfdi000bjp0451jy0uvh,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031664789_6s9i07g30,8/12/2025 20:47:45,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:47:45,8/12/2025 20:47:45
cme90jfxk0003jp048oig96uf,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031665511_veo70i01j,8/12/2025 20:47:46,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:47:46,8/12/2025 20:47:57
cme90jp460003jx04fx9qm1rn,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031677400_rt7cc8mtk,8/12/2025 20:47:57,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:47:57,8/12/2025 20:47:57
cme90jpfv0005jx04uqno8ui6,cmdzts24d0000la04gwbxaohu,cmdnet6ze0008475bbkbutcdd,app_session_1755031677834_0afl9l0sc,8/12/2025 20:47:58,,8/12/2025 20:50:01,2,2,ABANDONED,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:47:58,8/12/2025 20:50:01
cme90kyzh0007jx04kpktymm1,cme90blyy0000l604k64yliog,cmdnev57b000j47bcoo9tskz5,app_session_1755031736860_tbkms249k,8/12/2025 20:48:57,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,mobile,Safari,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22B91 Instagram 392.0.0.36.90 (iPhone12,1; iOS 18_1_1; en_GB; en-GB; scale=2.00; 828x1792; IABMV/1; 774162303) Safari/604.1",8/12/2025 20:48:57,8/12/2025 21:00:30
cme90o0ya0009l604z0kl67z9,cmdzts24d0000la04gwbxaohu,cmdnev4fx000h47bc5dvuypy4,app_session_1755031879265_hu0pbnfgj,8/12/2025 20:51:19,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:51:19,8/12/2025 20:51:49
cme90oo3s000djp04ibuobutv,cmdzts24d0000la04gwbxaohu,cmdnev4fx000h47bc5dvuypy4,app_session_1755031909368_61t4vk9l6,8/12/2025 20:51:49,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:51:49,8/12/2025 20:51:49
cme90oogb000bjx042xeayi66,cmdzts24d0000la04gwbxaohu,cmdnev4fx000h47bc5dvuypy4,app_session_1755031909820_dgpbp2e40,8/12/2025 20:51:50,,8/12/2025 20:51:52,0,1,ABANDONED,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:51:50,8/12/2025 20:51:52
cme90ptba0005jp04vb76za07,cmdzts24d0000la04gwbxaohu,cmdnev4fx000h47bc5dvuypy4,app_session_1755031962774_myuku1prp,8/12/2025 20:52:43,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:52:43,8/12/2025 20:54:01
cme90rhlv000dl6046p1m5j1a,cmdzts24d0000la04gwbxaohu,cmdnev4fx000h47bc5dvuypy4,app_session_1755032040914_3x3nuqakk,8/12/2025 20:54:01,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:54:01,8/12/2025 20:54:01
cme90ri1o000fjp04zj4s4j7y,cmdzts24d0000la04gwbxaohu,cmdnev4fx000h47bc5dvuypy4,app_session_1755032041409_5dcvomryd,8/12/2025 20:54:01,,8/12/2025 20:54:54,1,2,ABANDONED,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:54:01,8/12/2025 20:54:54
cme90t76v000djx04t4x8xfpa,cmdzts24d0000la04gwbxaohu,cmdnev245000b47bc6nyfkb77,app_session_1755032120651_l8cilx4j2,8/12/2025 20:55:21,,,,2,IN_PROGRESS,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,desktop,Chrome,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",8/12/2025 20:55:21,8/12/2025 20:55:34
cme90x193000hjp046wig9rij,cme90o3lr000al604tkg64u8b,cmdnev0kl000747bc2ezzarnw,app_session_1755032299656_onwteugne,8/12/2025 20:58:20,,,,2,IN_PROGRESS,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,mobile,Chrome,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36",8/12/2025 20:58:20,8/12/2025 20:58:46
cme90ztre0007jp047af1h271,cme90blyy0000l604k64yliog,cmdnev57b000j47bcoo9tskz5,app_session_1755032429823_suxx6u3bo,8/12/2025 21:00:30,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,mobile,Safari,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22B91 Instagram 392.0.0.36.90 (iPhone12,1; iOS 18_1_1; en_GB; en-GB; scale=2.00; 828x1792; IABMV/1; 774162303) Safari/604.1",8/12/2025 21:00:30,8/12/2025 21:00:30
cme90zuvr0001i304u1rqsigi,cme90blyy0000l604k64yliog,cmdnev57b000j47bcoo9tskz5,app_session_1755032431273_37pl1hqmz,8/12/2025 21:00:31,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,mobile,Safari,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22B91 Instagram 392.0.0.36.90 (iPhone12,1; iOS 18_1_1; en_GB; en-GB; scale=2.00; 828x1792; IABMV/1; 774162303) Safari/604.1",8/12/2025 21:00:31,8/12/2025 21:00:31
cme91v1fa0003l804d7t9n4xo,cmducr047000alb0429h3t7nt,cmdu9a8s70005jv04c0n74lvi,app_session_1755033886087_3ore2gw8n,8/12/2025 21:24:46,8/12/2025 21:27:37,,3,4,COMPLETED,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,1,mobile,Safari,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",8/12/2025 21:24:46,8/12/2025 21:27:37
cme92bip70001i804sog8nlcy,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755034654831_4x32fjvk3,8/12/2025 21:37:35,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 21:37:35,8/12/2025 21:55:50
cme92yzjn0001js04fg5gd8cs,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755035749733_kh8m0szjz,8/12/2025 21:55:50,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 21:55:50,8/12/2025 21:55:50
cme92yzs40003js04jnjz8ud8,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755035750307_9j368cg5w,8/12/2025 21:55:50,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 21:55:50,8/12/2025 22:01:35
cme936cqe0001jp04syaajaqz,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755036093578_yqiowmp8w,8/12/2025 22:01:34,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:01:34,8/12/2025 22:01:34
cme936dsr0001k204dryb6iom,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755036094942_baiq1i65d,8/12/2025 22:01:35,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:01:35,8/12/2025 22:08:09
cme93etig0001jv04k1gx1ec5,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755036488410_6s22jxrod,8/12/2025 22:08:09,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:08:09,8/12/2025 22:08:09
cme93etm40003jv04or6hb9iu,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755036488705_xrqqogm70,8/12/2025 22:08:09,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:08:09,8/12/2025 22:18:32
cme93s5h10005jv043yrtuypq,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755037110614_nil7d3hiz,8/12/2025 22:18:31,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:18:31,8/12/2025 22:18:31
cme93s5uf0007jv04mcum50bc,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755037111191_jvbayr4qv,8/12/2025 22:18:31,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:18:31,8/12/2025 22:19:00
cme93ss9k0001l404rmxc22j1,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755037140137_1kuqk7npg,8/12/2025 22:19:00,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:19:00,8/12/2025 22:19:00
cme93ssmm0001l404bz123vx9,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755037140591_3g8jwz4hi,8/12/2025 22:19:01,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:19:01,8/12/2025 22:19:18
cme93t5ws0003l4042hsgf3vh,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755037157915_ypsxsjku6,8/12/2025 22:19:18,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:19:18,8/12/2025 22:19:18
cme93t6eh0003l4045ndcut17,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755037158554_91dlodrih,8/12/2025 22:19:19,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:19:19,8/12/2025 22:20:06
cme93u73a0005l40432vkxz3k,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755037206101_s4x6iopwp,8/12/2025 22:20:06,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:20:06,8/12/2025 22:20:06
cme93u7gt0005l404ldye34pg,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755037206588_r5rjnwss4,8/12/2025 22:20:07,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:20:07,8/12/2025 22:20:45
cme93v1540009jv04px5ogvuq,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755037245049_xy1lv9m1s,8/12/2025 22:20:45,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:20:45,8/12/2025 22:20:45
cme93v1dy0007l4046llu0wz9,cmduuaz7e0000k4043rxyjzfn,cmdnet6ze0008475bbkbutcdd,app_session_1755037245366_o9v9a26dn,8/12/2025 22:20:45,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,desktop,Chrome,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",8/12/2025 22:20:45,8/13/2025 10:41:43
cme9656mf0001jt04vuzi7hvl,cme95qcil0000jr04j2x6bgif,cmdu9a8s70005jv04c0n74lvi,app_session_1755041077847_3glvuxswy,8/12/2025 23:24:38,,,,1,IN_PROGRESS,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,mobile,Other,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_0_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21A360 Instagram 392.0.0.36.90 (iPhone13,3; iOS 17_0_3; en_US; en; scale=3.00; 1170x2532; IABMV/1; 774162303)",8/12/2025 23:24:38,8/12/2025 23:29:14
